,datetime,level_1,0
1784,2020-08-10,traitement,0
1785,2020-08-10,masque,2
1786,2020-08-10,5g,0
1787,2020-08-10,bilan,0
1788,2020-08-10,complot,1
1789,2020-08-10,experts,0
1790,2020-08-10,politique,1
1791,2020-08-10,laboratoire,0
1792,2020-08-10,qanon,0
1793,2020-08-11,reseaux_sociaux,3
1794,2020-08-11,virus,4
1795,2020-08-11,traitement,0
1796,2020-08-11,masque,3
1797,2020-08-11,5g,0
1798,2020-08-11,bilan,0
1799,2020-08-11,complot,0
1800,2020-08-11,experts,1
1801,2020-08-11,politique,1
1802,2020-08-11,laboratoire,0
1803,2020-08-11,qanon,0
1804,2020-08-12,reseaux_sociaux,7
1805,2020-08-12,virus,1
1806,2020-08-12,traitement,0
1807,2020-08-12,masque,1
1808,2020-08-12,5g,0
1809,2020-08-12,bilan,3
1810,2020-08-12,complot,2
1811,2020-08-12,experts,0
1812,2020-08-12,politique,2
1813,2020-08-12,laboratoire,0
1814,2020-08-12,qanon,0
1815,2020-08-13,reseaux_sociaux,3
1816,2020-08-13,virus,2
1817,2020-08-13,traitement,1
1818,2020-08-13,masque,0
1819,2020-08-13,5g,0
1820,2020-08-13,bilan,1
1821,2020-08-13,complot,1
1822,2020-08-13,experts,0
1823,2020-08-13,politique,0
1824,2020-08-13,laboratoire,0
1825,2020-08-13,qanon,0
1826,2020-08-14,reseaux_sociaux,3
1827,2020-08-14,virus,1
1828,2020-08-14,traitement,0
1829,2020-08-14,masque,0
1830,2020-08-14,5g,0
1831,2020-08-14,bilan,0
1832,2020-08-14,complot,2
1833,2020-08-14,experts,0
1834,2020-08-14,politique,0
1835,2020-08-14,laboratoire,0
1836,2020-08-14,qanon,1
1837,2020-08-15,reseaux_sociaux,4
1838,2020-08-15,virus,1
1839,2020-08-15,traitement,0
1840,2020-08-15,masque,0
1841,2020-08-15,5g,0
1842,2020-08-15,bilan,1
1843,2020-08-15,complot,1
1844,2020-08-15,experts,0
1845,2020-08-15,politique,0
1846,2020-08-15,laboratoire,0
1847,2020-08-15,qanon,0
1848,2020-08-16,reseaux_sociaux,2
1849,2020-08-16,virus,2
1850,2020-08-16,traitement,1
1851,2020-08-16,masque,0
1852,2020-08-16,5g,0
1853,2020-08-16,bilan,2
1854,2020-08-16,complot,0
1855,2020-08-16,experts,1
1856,2020-08-16,politique,1
1857,2020-08-16,laboratoire,0
1858,2020-08-16,qanon,0
1859,2020-08-17,reseaux_sociaux,1
1860,2020-08-17,virus,2
1861,2020-08-17,traitement,1
1862,2020-08-17,masque,0
1863,2020-08-17,5g,0
1864,2020-08-17,bilan,1
1865,2020-08-17,complot,0
1866,2020-08-17,experts,0
1867,2020-08-17,politique,1
1868,2020-08-17,laboratoire,0
1869,2020-08-17,qanon,0
1870,2020-08-18,reseaux_sociaux,3
1871,2020-08-18,virus,1
1872,2020-08-18,traitement,0
1873,2020-08-18,masque,0
1874,2020-08-18,5g,0
1875,2020-08-18,bilan,1
1876,2020-08-18,complot,0
1877,2020-08-18,experts,0
1878,2020-08-18,politique,2
1879,2020-08-18,laboratoire,0
1880,2020-08-18,qanon,0
1881,2020-08-19,reseaux_sociaux,4
1882,2020-08-19,virus,2
1883,2020-08-19,traitement,0
1884,2020-08-19,masque,0
1885,2020-08-19,5g,0
1886,2020-08-19,bilan,0
1887,2020-08-19,complot,0
1888,2020-08-19,experts,0
1889,2020-08-19,politique,0
1890,2020-08-19,laboratoire,0
1891,2020-08-19,qanon,0
1892,2020-08-20,reseaux_sociaux,7
1893,2020-08-20,virus,5
1894,2020-08-20,traitement,3
1895,2020-08-20,masque,0
1896,2020-08-20,5g,0
1897,2020-08-20,bilan,2
1898,2020-08-20,complot,1
1899,2020-08-20,experts,0
1900,2020-08-20,politique,0
1901,2020-08-20,laboratoire,0
1902,2020-08-20,qanon,0
1903,2020-08-21,reseaux_sociaux,6
1904,2020-08-21,virus,4
1905,2020-08-21,traitement,2
1906,2020-08-21,masque,0
1907,2020-08-21,5g,0
1908,2020-08-21,bilan,2
1909,2020-08-21,complot,1
1910,2020-08-21,experts,0
1911,2020-08-21,politique,1
1912,2020-08-21,laboratoire,0
1913,2020-08-21,qanon,0
1914,2020-08-22,reseaux_sociaux,5
1915,2020-08-22,virus,4
1916,2020-08-22,traitement,2
1917,2020-08-22,masque,0
1918,2020-08-22,5g,0
1919,2020-08-22,bilan,2
1920,2020-08-22,complot,0
1921,2020-08-22,experts,0
1922,2020-08-22,politique,1
1923,2020-08-22,laboratoire,0
1924,2020-08-22,qanon,0
1925,2020-08-23,reseaux_sociaux,13
1926,2020-08-23,virus,6
1927,2020-08-23,traitement,2
1928,2020-08-23,masque,3
1929,2020-08-23,5g,1
1930,2020-08-23,bilan,0
1931,2020-08-23,complot,1
1932,2020-08-23,experts,1
1933,2020-08-23,politique,0
1934,2020-08-23,laboratoire,0
1935,2020-08-23,qanon,0
1936,2020-08-24,reseaux_sociaux,9
1937,2020-08-24,virus,5
1938,2020-08-24,traitement,1
1939,2020-08-24,masque,5
1940,2020-08-24,5g,0
1941,2020-08-24,bilan,1
1942,2020-08-24,complot,1
1943,2020-08-24,experts,4
1944,2020-08-24,politique,1
1945,2020-08-24,laboratoire,0
1946,2020-08-24,qanon,0
1947,2020-08-25,reseaux_sociaux,10
1948,2020-08-25,virus,2
1949,2020-08-25,traitement,3
1950,2020-08-25,masque,1
1951,2020-08-25,5g,0
1952,2020-08-25,bilan,0
1953,2020-08-25,complot,1
1954,2020-08-25,experts,0
1955,2020-08-25,politique,0
1956,2020-08-25,laboratoire,0
1957,2020-08-25,qanon,0
1958,2020-08-26,reseaux_sociaux,10
1959,2020-08-26,virus,1
1960,2020-08-26,traitement,2
1961,2020-08-26,masque,3
1962,2020-08-26,5g,0
1963,2020-08-26,bilan,0
1964,2020-08-26,complot,0
1965,2020-08-26,experts,1
1966,2020-08-26,politique,2
1967,2020-08-26,laboratoire,0
1968,2020-08-26,qanon,0
1969,2020-08-27,reseaux_sociaux,2
1970,2020-08-27,virus,2
1971,2020-08-27,traitement,2
1972,2020-08-27,masque,0
1973,2020-08-27,5g,0
1974,2020-08-27,bilan,0
1975,2020-08-27,complot,0
1976,2020-08-27,experts,0
1977,2020-08-27,politique,0
1978,2020-08-27,laboratoire,0
1979,2020-08-27,qanon,0
1980,2020-08-28,reseaux_sociaux,1
1981,2020-08-28,virus,0
1982,2020-08-28,traitement,0
1983,2020-08-28,masque,0
1984,2020-08-28,5g,0
1985,2020-08-28,bilan,0
1986,2020-08-28,complot,2
1987,2020-08-28,experts,0
1988,2020-08-28,politique,1
1989,2020-08-28,laboratoire,0
1990,2020-08-28,qanon,0
1991,2020-08-29,reseaux_sociaux,7
1992,2020-08-29,virus,5
1993,2020-08-29,traitement,4
1994,2020-08-29,masque,2
1995,2020-08-29,5g,1
1996,2020-08-29,bilan,3
1997,2020-08-29,complot,2
1998,2020-08-29,experts,1
1999,2020-08-29,politique,2
2000,2020-08-29,laboratoire,1
2001,2020-08-29,qanon,0
2002,2020-08-30,reseaux_sociaux,1
2003,2020-08-30,virus,1
2004,2020-08-30,traitement,0
2005,2020-08-30,masque,0
2006,2020-08-30,5g,0
2007,2020-08-30,bilan,0
2008,2020-08-30,complot,0
2009,2020-08-30,experts,0
2010,2020-08-30,politique,0
2011,2020-08-30,laboratoire,0
2012,2020-08-30,qanon,0
2013,2020-08-31,reseaux_sociaux,3
2014,2020-08-31,virus,3
2015,2020-08-31,traitement,0
2016,2020-08-31,masque,0
2017,2020-08-31,5g,0
2018,2020-08-31,bilan,0
2019,2020-08-31,complot,0
2020,2020-08-31,experts,0
2021,2020-08-31,politique,0
2022,2020-08-31,laboratoire,0
2023,2020-08-31,qanon,0
